Name	foldEnrichment
chr7:155198036-155199150	20.48
chr8:1820959-1822114	11.1
chr8:17556941-17557590	40.85
chr8:24763084-24764135	31.96
chr8:26512880-26513581	26.92
chr8:26519062-26520288	19.99
chr8:37350518-37351351	11.03
chr8:40110412-40111216	49.59
chr8:56884560-56885236	50.7
chr8:80680324-80681453	22.71
chr8:80941804-80942799	12.98
chr8:82692791-82693458	31.96
chr8:86088910-86090547	20.94
chr8:95274002-95274918	23.46
chr8:100871763-100872538	47.49
chr8:143554742-143555866	26.76
chr8:143884362-143885606	15.43
chr9:4489871-4491569	7.82
chr9:5450371-5451019	45.63
chr9:32572113-32573359	21.67
chr9:33921772-33922483	43.76
chr9:34252773-34253408	41.41
chr9:34374906-34375840	11.41
chr9:35657485-35658119	20.64
chr9:36924918-36925567	27.84
chr9:46686924-46688307	8.15
chr9:69064896-69065808	17.08
chr9:95478724-95479469	29.98
chr9:98994637-98995254	45.63
chr9:112006727-112007431	36.76
chr9:114287208-114288716	5.65
chr9:128136638-128137543	15.73
chr9:129452539-129453274	20.23
chr9:134731223-134732095	18.25
chr9:137167056-137167774	18.32
chr9:140064814-140066630	8.76
chr9:140469914-140471087	17.7
chrUn_gl000223:24771-25961	9.23
chrUn_gl000241:9965-10586	28.79
chrX:21497826-21498516	35.13
chrX:23654435-23655880	16.87
chrX:41039271-41040030	47.13
chrX:62365020-62365524	33.62
chrX:69509482-69510813	7.01
chrX:70635891-70636730	15.01
chrX:70842411-70843354	14.72
chrX:72003787-72004570	15.33
chrX:72156043-72156855	15.38
chrX:80064890-80065836	18.35
chrX:99623083-99623859	36.29
chrX:102465762-102466806	24.62
chrX:103342893-103343945	28.86
chrX:106872606-106873300	24.99
chrX:128860328-128860906	25.55
chrX:128956884-128957696	35.49
chrX:129065239-129066893	5.99
chrX:129090988-129092434	9.78
chrX:130128612-130129890	21.73
chrX:133205924-133206486	25.03
chrX:134841491-134842291	13.65
chrX:149372966-149373820	23.97
chrX:149885067-149885781	37.37
chrX:152747545-152748694	13.04
chrX:153976850-153977594	23.06
chrX:154114508-154115816	14.7
chr1:882421-884107	8.35
chr1:6112692-6113848	12.19
chr1:6423060-6423819	16.82
chr1:7267953-7268331	28.34
chr1:10056348-10057803	10.14
chr1:11994306-11995213	9.05
chr1:12335346-12335966	41.25
chr1:14133693-14134266	24.29
chr1:17189574-17190274	13.04
chr1:17973144-17974209	13.04
chr1:18426736-18427525	28.68
chr1:21866113-21866862	14.9
chr1:22488646-22489479	16
chr1:24868306-24869373	14.72
chr1:25235842-25236540	19.36
chr1:31187798-31188429	27.02
chr1:31250508-31251784	14.48
chr1:31881397-31882329	18.25
chr1:36674727-36675868	18.43
chr1:37503269-37504432	17.55
chr1:41131473-41132079	18.99
chr1:41588677-41589266	27.56
chr1:41745613-41746497	26.48
chr1:42623175-42623871	22.35
chr1:51657644-51658386	39.11
chr1:55537078-55537613	19.99
chr1:59234717-59235536	29.18
chr1:66797849-66798491	38.91
chr1:67461540-67462255	40.97
chr1:70953334-70953983	21.73
chr1:89356621-89357661	16.44
chr1:110172524-110173873	6.29
chr1:110630549-110631318	16.59
chr1:113761801-113762666	20.02
chr1:120601346-120602508	10.22
chr1:145524471-145525268	28.13
chr1:148193106-148193689	28.97
chr1:151029745-151030853	10.75
chr1:156044441-156045558	18.77
chr1:160189207-160189950	20.68
chr1:160912430-160913054	29.98
chr1:164409264-164409829	25.53
chr1:167028267-167028994	14.07
chr1:200276467-200277112	37.51
chr1:201846707-201847706	14.72
chr1:202087960-202088753	14.05
chr1:203562535-203563312	21.35
chr1:204276258-204277240	12.33
chr1:205743366-205744697	5.79
chr1:207872073-207872818	25.48
chr1:207970693-207971131	46.82
chr1:208218711-208219615	21.11
chr1:209421843-209422604	48.13
chr1:210073349-210073926	33.49
chr1:221914044-221915629	6.08
chr1:225933957-225934876	8.86
chr1:229198213-229199415	13.49
chr1:236772135-236773021	21.24
chr1:238101222-238102845	12.1
chr10:834841-835978	18.54
chr10:12526921-12527733	18.55
chr10:14598258-14599029	19.17
chr10:15785892-15786851	22.35
chr10:22725821-22727432	5.75
chr10:27388746-27389953	7.72
chr10:28720882-28721855	28.37
chr10:30933387-30934704	11.1
chr10:45084528-45085724	8.55
chr10:46526698-46527437	48.49
chr10:47050348-47051816	5.41
chr10:48691341-48692004	42.58
chr10:54404262-54405042	44.49
chr10:69548015-69548718	28.82
chr10:73423480-73424730	28.23
chr10:77168632-77169855	13.04
chr10:78662617-78663286	36.93
chr10:78796728-78798028	21.27
chr10:95575933-95576378	29.47
chr10:96892633-96893310	26.07
chr10:97006104-97006788	30.93
chr10:97415840-97416926	4.44
chr10:102672182-102673554	3.72
chr10:104512692-104513555	15.21
chr10:104829087-104829975	19.09
chr10:105787685-105788514	38.39
chr10:118367984-118369545	5.04
chr10:134353933-134355477	10.69
chr10:134777969-134779319	6.17
chr11:910285-911561	13.03
chr11:1847698-1849013	13.98
chr11:2449241-2450063	21.9
chr11:3438269-3438871	40.46
chr11:6460093-6460668	35.29
chr11:9037078-9037613	30.49
chr11:13894488-13895364	30.01
chr11:18753274-18754053	31.14
chr11:33036825-33038195	7.82
chr11:57247313-57248150	40.92
chr11:57260908-57261455	16.1
chr11:64019496-64020155	12.6
chr11:64532549-64533189	28.5
chr11:64545811-64546720	21.73
chr11:64808276-64809363	12.89
chr11:67007113-67008822	5.79
chr11:70227658-70228684	30.86
chr11:73675136-73675875	24.29
chr11:76029660-76030406	34.51
chr11:79111663-79112328	43.76
chr11:86282308-86283141	40.19
chr11:110333910-110334228	57.18
chr11:115740000-115741021	19.05
chr11:118660811-118661609	17.38
chr11:119186715-119188602	7.55
chr11:125303268-125303929	29.87
chr11:126477209-126477718	28.91
chr12:307835-309068	16.29
chr12:2861531-2862300	15.45
chr12:6532682-6533300	18.06
chr12:7959491-7959919	53.61
chr12:13386479-13387585	18.96
chr12:27294868-27295637	50.22
chr12:48743870-48745385	6.94
chr12:49359004-49360563	14.22
chr12:52789341-52790304	13.47
chr12:52836363-52837089	16.96
chr12:55461966-55462784	22.42
chr12:56959271-56960015	12.63
chr12:71786278-71786856	49.13
chr12:72410619-72411296	38.29
chr12:79801631-79802311	34.77
chr12:88446464-88446909	36.34
chr12:100377522-100379003	11.04
chr12:103272808-103273389	34.76
chr12:104020139-104020995	16.55
chr12:105073644-105074504	14.57
chr12:105814446-105815510	41.33
chr12:109730387-109731099	28.12
chr12:117256011-117257756	4.42
chr12:120694923-120695837	10.29
chr12:122393012-122394256	25.91
chr12:122710091-122711257	13.04
chr12:124389416-124390334	18.25
chr12:130395986-130396596	52.9
chr13:42242226-42242821	26.07
chr13:111177128-111178542	10.92
chr13:113841398-113841977	13.5
chr13:113900281-113900994	33.65
chr14:19678599-19679573	19.31
chr14:22293112-22293884	42.83
chr14:23774926-23776424	11.17
chr14:35008378-35009297	12.56
chr14:35162330-35163895	6.08
chr14:50807671-50808220	35.85
chr14:54955057-54956308	15.34
chr14:70494274-70495118	25.5
chr14:76027078-76027876	22.94
chr14:77791952-77792978	30.42
chr14:93439341-93440166	16.95
chr14:99727086-99728083	15.66
chr14:102968005-102968629	30.42
chr14:104352412-104353492	13.04
chr14:105286996-105287635	22.08
chr14:105532036-105533726	12.51
chr14:106024740-106025658	12.64
chr14:107130482-107131758	23.46
chr15:28343821-28344760	20.86
chr15:28806467-28807331	45.19
chr15:32943438-32944019	22.06
chr15:40373732-40374895	19.27
chr15:51695057-51695871	36.12
chr15:52019543-52020321	46.56
chr15:63449047-63450536	5.37
chr15:66561526-66562947	10.73
chr15:72634585-72635181	19.23
chr15:72956063-72956873	22.83
chr15:75101034-75101889	15.07
chr15:75110758-75112242	5.54
chr15:80695822-80697154	7.33
chr15:81281360-81282766	8.97
chr15:83518321-83519069	16.76
chr15:99447435-99448294	34.76
chr15:99557731-99559067	10.2
chr15:100295780-100296600	27.35
chr15:100345775-100346392	15.69
chr16:316728-318321	4.29
chr16:605531-606503	23.88
chr16:2520533-2522121	5.94
chr16:2635926-2636822	27.72
chr16:2945490-2946574	9.16
chr16:3930752-3931528	17.21
chr16:11082117-11082907	28.13
chr16:11590690-11591622	14.22
chr16:13967500-13968291	29.04
chr16:14786861-14787488	34.22
chr16:24811606-24812353	11.61
chr16:27983554-27984295	27.26
chr16:50279225-50280426	12.66
chr16:66750780-66751506	30.19
chr16:67426924-67428389	13.46
chr16:67692599-67693471	21.33
chr16:70365315-70366129	27.5
chr16:75681584-75682988	10.43
chr16:81174858-81175524	33.86
chr16:85044583-85045811	14.41
chr16:85121226-85122688	14.99
chr16:89707440-89708110	29.39
chr16:89991806-89992934	18.16
chr17:2134716-2135516	28.75
chr17:2496161-2497113	11.34
chr17:5388533-5390229	6.52
chr17:7790482-7792020	4.35
chr17:7891721-7892888	16.84
chr17:18217623-18219076	5.89
chr17:20811384-20812428	10.03
chr17:26867538-26868305	16.76
chr17:26973327-26974502	18.25
chr17:30263396-30264755	5.07
chr17:33860081-33860918	46.77
chr17:34959167-34959733	20.76
chr17:36507143-36508095	15.44
chr17:37225375-37226291	19.09
chr17:40714153-40715502	6.7
chr17:41917865-41918701	27.26
chr17:44290136-44290879	20.95
chr17:44301846-44303060	4.61
chr17:46151452-46152260	23.99
chr17:46801645-46802498	21.64
chr17:55517781-55518776	13.8
chr17:56429317-56430671	6.79
chr17:56756278-56757065	18.1
chr17:62067466-62068261	26.07
chr17:65959110-65959743	38.49
chr17:69468917-69469705	26.66
chr17:70982120-70982812	40.04
chr17:72957459-72958264	14.36
chr17:74149232-74150372	18.98
chr17:74543129-74543929	17.25
chr17:75538710-75539288	21.24
chr17:76868634-76870512	6.98
chr17:76920913-76921943	16.29
chr17:80047286-80048490	9.64
chr17:80415971-80417397	6.85
chr18:3062709-3063558	29.8
chr18:5073063-5074156	21
chr18:12396172-12397121	10.43
chr18:21201905-21202828	18.07
chr18:35055969-35056657	36.66
chr18:45534334-45535375	13.1
chr18:46542922-46544229	5.69
chr18:55788930-55789708	21.88
chr19:482013-482897	20.79
chr19:1455024-1457039	5.35
chr19:4730532-4731216	22.94
chr19:5793875-5794721	14.9
chr19:6710539-6711266	20.48
chr19:8551931-8553171	7.31
chr19:11004389-11005298	6.86
chr19:13180140-13181410	12.6
chr19:13960840-13962380	5.24
chr19:18882226-18882927	26.07
chr19:19009577-19011028	26.44
chr19:28237743-28238273	15.32
chr19:29195914-29196545	29.03
chr19:30622786-30623876	8.42
chr19:36583241-36584146	13.98
chr19:39142858-39144224	5.5
chr19:41945448-41946336	8.96
chr19:44142849-44144684	3.99
chr19:46991070-46991617	18.62
chr19:47787465-47788249	21.73
chr19:50220691-50221288	22.41
chr2:739615-740915	8.38
chr2:1773409-1774026	28.87
chr2:7177885-7178393	54
chr2:9250616-9251866	11.9
chr2:11295495-11295890	32.93
chr2:25050094-25051323	12.17
chr2:28817051-28817887	31.17
chr2:46925441-46927131	10.29
chr2:47629636-47631479	6.52
chr2:70417523-70418587	11.21
chr2:85996564-85997227	23.06
chr2:118770532-118771762	12.04
chr2:136875710-136876557	36.1
chr2:166809981-166811105	13.6
chr2:172864283-172865261	14.8
chr2:173892189-173892767	55.1
chr2:201770220-201770898	35.85
chr2:205410036-205411560	8.86
chr2:218751343-218752005	30.97
chr2:218808519-218809201	27.44
chr2:239481885-239482565	40.04
chr20:3034420-3035204	31.29
chr20:5099371-5101016	5.98
chr20:18698792-18699149	36.44
chr20:19642982-19643461	51.1
chr20:21494431-21495680	10.55
chr20:23617760-23618872	8.69
chr20:24761370-24762565	19.55
chr20:25159552-25160228	34.22
chr20:34110929-34111765	15.64
chr20:35096485-35097266	13.46
chr20:35240849-35241464	21.26
chr20:40015787-40016572	20.95
chr20:42018610-42019420	17.97
chr20:42468939-42469887	28.44
chr20:42684491-42685256	42.8
chr20:42838774-42840097	6.95
chr20:44021390-44022026	20.86
chr20:48329539-48330892	13.04
chr20:56048304-56049147	17.05
chr20:56184552-56185530	28.37
chr20:60643826-60644477	22.31
chr21:31640835-31641423	46.29
chr21:33636731-33637606	27.52
chr21:35915963-35916856	17.48
chr21:37961670-37962280	21.32
chr21:43787450-43788522	22.54
chr21:44098997-44100336	11.77
chr21:44839098-44839903	26.53
chr21:45029295-45030516	6.39
chr22:19461043-19461692	16.14
chr22:19767602-19768433	17.52
chr22:21126199-21126867	31.66
chr22:23875419-23876146	25.82
chr22:24513843-24514586	25.1
chr22:24528883-24529775	25.81
chr22:26299053-26299695	20.71
chr22:32869290-32870218	23.64
chr22:37394601-37395401	13.04
chr22:38054417-38055819	10.25
chr22:42475185-42476309	6.84
chr22:42951636-42952434	20.86
chr22:43252147-43253678	5.39
chr22:43640169-43641003	28.58
chr22:45203947-45204764	26.07
chr22:46504478-46505576	9.48
chr22:47137760-47139297	5.49
chr22:50329546-50331352	10.34
chr22:50644872-50645685	20.16
chr22:51132323-51133832	15.16
chr3:9719036-9720008	30.33
chr3:9894012-9894716	26.96
chr3:13025423-13026484	16.29
chr3:14648260-14649139	24.7
chr3:17839430-17840083	32.97
chr3:23802510-23803762	15.45
chr3:32147384-32148688	7.78
chr3:37284443-37285967	5.14
chr3:42599287-42599961	36.5
chr3:45701258-45702110	19.55
chr3:49936336-49937838	9.07
chr3:50229794-50230666	20.02
chr3:51423690-51425475	11.73
chr3:52231522-52232663	9
chr3:52333690-52334314	26.07
chr3:53263680-53264622	16.76
chr3:69134146-69135315	16.76
chr3:124407509-124408213	37.53
chr3:125703669-125704211	30.19
chr3:128669195-128669808	23.11
chr3:128734936-128735766	33.02
chr3:137770973-137771546	31.8
chr3:137837460-137838119	23.24
chr3:141178719-141179398	27.93
chr3:157827521-157828785	7.52
chr3:171527516-171528734	9.31
chr3:182510789-182512298	11.95
chr3:185377955-185378814	24.44
chr3:194294252-194295119	30.76
chr3:194781354-194782185	40.8
chr3:197884088-197884695	18.49
chr4:1694942-1695726	30.7
chr4:3038949-3039352	25.59
chr4:3951670-3952074	36.62
chr4:4291578-4292929	16.66
chr4:4670718-4671305	25.55
chr4:7845747-7846586	45.63
chr4:8919546-8920328	37.57
chr4:15884108-15884631	25.22
chr4:47928531-47928965	40.74
chr4:75236363-75236926	45.95
chr4:78306445-78307425	33.89
chr4:87979724-87980287	30.87
chr4:106629552-106630732	7.28
chr4:154143572-154144553	12.63
chr4:183369749-183370542	21.56
chr4:185925979-185926950	24.12
chr5:337762-338503	21.05
chr5:5497059-5497873	17.88
chr5:14266952-14267845	18.23
chr5:14664200-14665281	6.02
chr5:17190286-17191169	21.92
chr5:34582155-34583096	15.21
chr5:39080598-39081317	26.07
chr5:52210723-52211586	23.9
chr5:52775380-52776923	10.55
chr5:53524743-53525509	26.87
chr5:56122482-56123548	14.38
chr5:59020139-59020660	40.07
chr5:68343967-68344483	27.26
chr5:81608030-81608768	20.86
chr5:92943035-92944146	11.17
chr5:95182411-95183056	19.5
chr5:95987648-95988299	35.49
chr5:102116166-102116740	25.7
chr5:121828188-121829545	13.43
chr5:122455911-122456275	40.74
chr5:127244681-127245367	51.51
chr5:132148736-132149749	21.17
chr5:137673418-137674290	8.22
chr5:140971360-140972004	19.96
chr5:151728960-151729830	25.5
chr5:154518966-154519766	22.21
chr5:155370618-155371435	49.05
chr5:158525845-158526601	14
chr5:165057247-165057904	27.71
chr5:167737800-167738763	15.87
chr5:172191741-172192567	21.56
chr5:174377980-174378718	33.35
chr5:180843034-180843633	33.89
chr6:3612007-3613098	13.54
chr6:4844073-4844858	24.89
chr6:6699778-6700703	12.43
chr6:10722266-10723664	10.59
chr6:10801476-10801987	34.04
chr6:12151118-12151431	25.47
chr6:14046494-14047106	28.44
chr6:20403418-20404707	15.9
chr6:26197849-26199530	9.83
chr6:27486620-27487400	14.57
chr6:28739219-28740059	20.81
chr6:31047304-31048067	24.21
chr6:33238918-33240153	5.46
chr6:34856519-34858211	10.65
chr6:35330452-35331621	7.72
chr6:35424889-35426347	13.9
chr6:36582693-36583523	31.78
chr6:69677780-69678413	39.11
chr6:81047886-81048354	34.64
chr6:86064610-86065217	24.29
chr6:88299130-88300337	5.5
chr6:100676414-100677499	27
chr6:106772932-106773957	4.62
chr6:133562912-133564589	4.53
chr6:138607814-138608836	14.76
chr6:139612831-139613508	12.02
chr6:144261175-144261787	36.02
chr6:150716489-150717217	21.24
chr6:168472108-168472933	21.38
chr7:2860718-2861560	25.39
chr7:5405468-5406179	28.03
chr7:5459452-5461426	7.7
chr7:30067597-30069146	8.5
chr7:39493244-39493861	47.39
chr7:43945505-43946730	14.67
chr7:56031926-56032899	24.49
chr7:56072299-56073093	42.77
chr7:64593350-64593871	55.1
chr7:64973521-64975042	8.69
chr7:73081777-73083058	16.94
chr7:93716959-93717418	29.38
chr7:94875928-94876755	35.98
chr7:97909675-97910788	9.68
chr7:100074642-100075623	18.25
chr7:102789407-102790510	6.61
chr7:127144621-127145296	56.18
chr7:128803610-128804389	22.81
chr7:131011835-131013273	4.12
chr7:141233030-141233737	26.07
chr7:145786999-145787703	51.8
chr7:148232183-148233022	39.96
chr7:148553174-148553926	38.94
chr7:150777097-150778398	5.5
chr7:156792760-156794141	12.85
chr7_gl000195_random:137355-138781	6.22
chr8:427269-427910	44.09
chr8:1273327-1273835	28.95
chr8:8022992-8023622	22.67
chr8:11814908-11816090	14.9
chr8:12282328-12283252	17.53
chr8:14121449-14122188	34.22
chr8:17541228-17542112	19.99
chr8:27325578-27326664	8.99
chr8:30084922-30085802	16.08
chr8:37247773-37248559	22.06
chr8:41287587-41287963	32.59
chr8:53408500-53409098	40.85
chr8:56433337-56433953	38.61
chr8:72273606-72274408	33.02
chr8:134221349-134222116	26.07
chr8:145581982-145583351	13.39
chr8:146051833-146052617	36.99
chr9:6680735-6682236	5.59
chr9:15422149-15423912	6.78
chr9:20356365-20357037	34.29
chr9:22005030-22005892	15
chr9:36995763-36996488	16.67
chr9:37650496-37652026	9.78
chr9:69478538-69479188	22.81
chr9:72728127-72728934	31.87
chr9:97430892-97432055	32.21
chr9:100684386-100685234	20.15
chr9:100836448-100837092	32.59
chr9:104500044-104501172	27.47
chr9:108006299-108007092	26.27
chr9:112282665-112283354	50.7
chr9:135089260-135090310	9.13
chr9:135935541-135936731	9.39
chr9:136302868-136303434	25.53
chr9:139412740-139413718	17.46
chrUn_gl000216:157263-158064	7.57
chrX:30989646-30990316	38.17
chrX:37706255-37707394	7.74
chrX:62494933-62495654	48.49
chrX:67403512-67404017	49.75
chrX:88604907-88605745	19.8
chrX:105724284-105725110	22.67
chrX:106902378-106903471	19.05
chrX:107020220-107021052	16.82
chrX:107244340-107245223	20.1
chrX:110079981-110080698	24.34
chrX:111390176-111391036	23.7
chrX:115014591-115015508	10.22
chrX:118278865-118279655	26.07
chrX:119585850-119586583	21.75
chrX:135578436-135580270	5.26
chrX:139013192-139014352	20.37
chrX:148737827-148738755	18.7
chrX:151800521-151801504	20.86
chrX:152080684-152081276	29.74
chrX:152914915-152916496	11.62
chrX:154032503-154034266	4.89
chr1:1560214-1561023	21.18
chr1:4645222-4645800	28.82
chr1:6419550-6420448	17.05
chr1:6464498-6465337	25.03
chr1:8730667-8731711	22.48
chr1:9945967-9946858	14.34
chr1:18561042-18562042	29.91
chr1:21924553-21925444	14.28
chr1:22349168-22349959	21.73
chr1:22431738-22432647	26.47
chr1:22742823-22743620	22.27
chr1:30558342-30559225	19.96
chr1:31127902-31129043	7.17
chr1:31919751-31920626	22.2
chr1:33398801-33400090	15.78
chr1:34090254-34091150	30.67
chr1:34100159-34101059	25.45
chr1:37642716-37643359	33
chr1:39980588-39981858	20.94
chr1:43282088-43283052	17.86
chr1:45068999-45070017	16.59
chr1:46653567-46654627	25.94
chr1:48461801-48463062	7.91
chr1:51807386-51808169	29.18
chr1:53370083-53371094	18.25
chr1:65360392-65360900	29.18
chr1:68017878-68018699	37.38
chr1:95507017-95507493	39.92
chr1:110572081-110572659	16.87
chr1:117421626-117422375	9.78
chr1:120086537-120087407	32.59
chr1:145382245-145383384	5.74
chr1:149192456-149193302	24.29
chr1:154307419-154307887	18.74
chr1:154969829-154971259	15.16
chr1:155242773-155243865	10.09
chr1:159768356-159769354	16
chr1:163291371-163292268	10.34
chr1:165113897-165114641	20.88
chr1:165226961-165227641	20.23
chr1:171195737-171196502	35.63
chr1:177139635-177141350	5.43
chr1:203618935-203620073	10.67
chr1:206557361-206558302	18.7
chr1:207997193-207997894	21.92
chr1:211589542-211590551	20.63
chr1:228247894-228249294	9.37
chr1:233530430-233531537	20.81
chr1:235794981-235795772	13.04
chr1:236338915-236340319	8.69
chr1:244765988-244767326	13.04
chr1:245317746-245319171	20.94
chr1:248020430-248021129	42.98
chr10:440140-441194	7.2
chr10:11739897-11740641	31.04
chr10:27014913-27015681	34.25
chr10:39136000-39137635	5.18
chr10:49866210-49866999	21.18
chr10:62723586-62724327	26.72
chr10:63352209-63352817	35.28
chr10:64353579-64354347	31.14
chr10:69523084-69524644	4.88
chr10:71209392-71210213	11.26
chr10:71695623-71696419	36.04
chr10:72647425-72648579	6.52
chr10:73073847-73074673	16.82
chr10:87545928-87546671	27.16
chr10:95048578-95049347	22.81
chr10:95135955-95136812	30.67
chr10:98136936-98137972	11.35
chr10:99608813-99610367	6.05
chr10:100205888-100206914	12.25
chr10:100423974-100424743	21.66
chr10:101605418-101606175	25.48
chr10:104106766-104107594	19.55
chr10:106340400-106341274	21.73
chr10:112616912-112617968	7.95
chr10:121286526-121287303	14.45
chr10:121981180-121981882	21.54
chr10:127379559-127380737	10.51
chr11:1661135-1661814	24.44
chr11:8054485-8055210	26.72
chr11:8985492-8987054	5.9
chr11:10952043-10953093	9.99
chr11:20149164-20150349	19.84
chr11:44349251-44350031	34.76
chr11:60737663-60738307	48.24
chr11:62528461-62529724	15.64
chr11:63380894-63381647	14.28
chr11:75293860-75294662	27.91
chr11:75945956-75947885	4.46
chr11:86808481-86809136	52.38
chr11:88217825-88218529	26.26
chr11:94474004-94475167	13.04
chr11:100623648-100624718	14.77
chr11:113644134-113645079	21.86
chr11:117102147-117103810	16.69
chr11:132952556-132953251	35.27
chr11:133816950-133817685	34.18
chr12:283893-285686	10.02
chr12:1611717-1613192	13.49
chr12:1771988-1772779	19.55
chr12:3388253-3389741	16.47
chr12:6165318-6166176	22.24
chr12:7244767-7245685	11.89
chr12:15742829-15743856	15.12
chr12:38447329-38448110	18.25
chr12:46525292-46526110	32.59
chr12:54920650-54921287	29.33
chr12:56423280-56424085	29.33
chr12:56440825-56441513	20.68
chr12:56753470-56754644	5.67
chr12:57656939-57658033	13.46
chr12:65694448-65694950	30.82
chr12:70379201-70379853	32.63
chr12:80580101-80581001	15.21
chr12:96608823-96609473	20.86
chr12:105714872-105715562	30.24
chr12:117910651-117911429	51.06
chr13:22177556-22178516	15.04
chr13:25154501-25155121	19.52
chr13:33859551-33860423	10.82
chr13:36994339-36995085	44.54
chr13:45620725-45621841	20.4
chr13:67990377-67991024	41.55
chr13:95926467-95927327	24.29
chr13:99001994-99002561	31.83
chr13:99134696-99135385	23.11
chr13:101802307-101802927	51.8
chr13:112157432-112157929	27.15
chr13:113688712-113689869	18.77
chr13:114111884-114113085	16.16
chr14:23387514-23389029	7.89
chr14:24604765-24605814	9.78
chr14:34318070-34318847	11.52
chr14:34697002-34697808	20.56
chr14:45670984-45671611	32
chr14:64527045-64527834	17.59
chr14:74005619-74006217	36.21
chr14:75469100-75470121	13.75
chr14:76951962-76953307	11.95
chr14:78121164-78121869	32.25
chr14:103060761-103061480	27.28
chr14:103344900-103345796	20.06
chr14:103551458-103552722	18.62
chr15:23033846-23035541	7.17
chr15:30858833-30859578	23.1
chr15:31942378-31942913	34.51
chr15:35837682-35839033	11.73
chr15:41135470-41136851	13.04
chr15:42782696-42783720	13.04
chr15:44090914-44091956	22.88
chr15:57883548-57884801	19.2
chr15:59430253-59430898	23.33
chr15:60688867-60690633	9.36
chr15:65101881-65102969	17.55
chr15:65702416-65704207	4.52
chr15:68447084-68447798	32.25
chr15:73565498-73566248	23.9
chr15:75505834-75507355	7.89
chr15:78607772-78608498	21.73
chr15:79056786-79058000	17.6
chr15:85326462-85327899	11.17
chr15:85832593-85833435	24.12
chr15:86397319-86398221	21.9
chr15:89864851-89865629	21.51
chr15:92622081-92623484	19.55
chr15:101413017-101413681	23.46
chr15:102189633-102190746	17.11
chr16:1243099-1244302	13.04
chr16:2002646-2003411	19.97
chr16:3223930-3224757	14.85
chr16:3577017-3577790	31.56
chr16:4598180-4599227	22.1
chr16:11465326-11466151	15.41
chr16:16042942-16043867	18.78
chr16:16389556-16390264	30.08
chr16:22206852-22207772	18.62
chr16:24021570-24022343	22.06
chr16:27180776-27181353	39.98
chr16:27760166-27761063	19.8
chr16:29963117-29964010	14.38
chr16:33715765-33716481	22.1
chr16:48575912-48576627	37.36
chr16:51795857-51796599	34.76
chr16:53468109-53469548	10.29
chr16:53536555-53538022	11.24
chr16:55735246-55736373	11.5
chr16:56634260-56634970	31.18
chr16:67011563-67011950	22.42
chr16:67562219-67563491	12.02
chr16:71495442-71496688	6.74
chr16:71644734-71645395	30.87
chr16:74640123-74641493	6.95
chr16:81349170-81349806	26.07
chr16:81480876-81481780	22.14
chr16:87960475-87961335	16.04
chr16:89519951-89520794	15.07
chr16:89893780-89894820	18.14
chr17:259442-260559	11.23
chr17:1613115-1614247	7.52
chr17:4437249-4438316	9.66
chr17:6339164-6339920	26.07
chr17:6551283-6552080	28.72
chr17:16341331-16343068	5.28
chr17:17023693-17025074	14.26
chr17:17119847-17120598	27.38
chr17:19989279-19990259	12.25
chr17:26734278-26735193	11.76
chr17:27292388-27293174	22.9
chr17:29248339-29249980	4.47
chr17:34058268-34060016	6.4
chr17:36061388-36062015	32.59
chr17:36313586-36314107	41.17
chr17:36638257-36639420	17.81
chr17:38632418-38632993	27.69
chr17:40555009-40556049	14.3
chr17:40590927-40591748	29.29
chr17:40701754-40702526	24.44
chr17:40925135-40926242	7.5
chr17:41610853-41611594	20.86
chr17:43528258-43528962	24.51
chr17:44636293-44637201	14.26
chr17:46089467-46090146	19.55
chr17:46748800-46749591	16.21
chr17:48189285-48190064	22.61
chr17:48343678-48344744	10.93
chr17:49811564-49812401	36.72
chr17:53426120-53426660	48.13
chr17:56708473-56709876	9.35
chr17:59571377-59572557	10.67
chr17:61509266-61510773	8.33
chr17:61951136-61951906	30.54
chr17:72489244-72490046	20.48
chr17:74099060-74100672	6.52
chr17:76732500-76733377	16.76
chr17:77070650-77072273	4.84
chr17:81034579-81035364	16.59
chr18:1663926-1664521	30.86
chr18:7038222-7038967	17.86
chr18:8696568-8697132	30.42
chr18:9612224-9612592	35.05
chr18:9951050-9951640	40.45
chr18:23806023-23807450	14.9
chr18:34845998-34846795	36.01
chr18:45298726-45299354	18.5
chr18:56066972-56067630	40.74
chr18:73986488-73987252	26.76
chr18:75611898-75612654	30.42
chr18:77557262-77558267	27.19
chr19:1651267-1652390	10.28
chr19:2164879-2165956	9.78
chr19:2783191-2783864	21.21
chr19:3571910-3574256	4.01
chr19:3718784-3719593	21.73
chr19:4732615-4733238	19.14
chr19:6092168-6092996	15.04
chr19:7405763-7406390	17.98
chr19:12251831-12252538	32.97
chr19:13140641-13141354	24.34
chr19:13351060-13351981	11.41
chr19:14684822-14685525	19.34
chr19:17798751-17799870	12.51
chr19:18108778-18109933	13.28
chr19:18389040-18389896	17.88
chr19:19663271-19664138	23.82
chr19:28959483-28960108	13.36
chr19:32867712-32868388	17.95
chr19:33436258-33436927	15.48
chr19:42205422-42205995	27.85
chr19:43523538-43524261	20.06
chr19:46282115-46282986	16.29
chr19:47713706-47714567	17.08
chr19:48034601-48035406	19.01
chr19:49711470-49712046	30.63
chr19:49769450-49770099	47.66
chr19:53030061-53030977	28.13
chr2:3466029-3466637	48.75
