Name	foldEnrichment
chr15:81616053-81617224	11.17
chr1:156089219-156090330	11.15
chr8:26435820-26436933	11.04
chr1:231002592-231005261	11.01
chr9:139332027-139334754	11
chr1:150227762-150228871	10.91
chr1:21921387-21922664	10.91
chr1:143985965-143987252	10.86
chr1:146373748-146375072	10.86
chr5:102090414-102092103	10.84
chr8:27805393-27806878	10.8
chr19:45146785-45148133	10.8
chr19:38907836-38909380	10.79
chr5:176789751-176790631	10.75
chr10:75544980-75545979	10.71
chr12:111179850-111181175	10.71
chr21:44588044-44589086	10.7
chr15:74723239-74724643	10.67
chr1:205482532-205483654	10.64
chr13:22247379-22250234	10.62
chr12:25402744-25404660	10.62
chr15:48623049-48623975	10.62
chr12:497829-499065	10.61
chr1:36850083-36853073	10.57
chr17:76718414-76721186	10.55
chr6:30687441-30688471	10.54
chrX:133119077-133120252	10.53
chr22:40588928-40590098	10.51
chr3:52570109-52571579	10.5
chr6:169824544-169826216	10.49
chr5:180630843-180632807	10.43
chr20:387674-388626	10.43
chr1:9488350-9489355	10.35
chr12:49453986-49455293	10.31
chr16:2177759-2179719	10.3
chr3:49055069-49056394	10.28
chr15:68115085-68117296	10.27
chr6:2841384-2842643	10.22
chr22:18402785-18403733	10.22
chr19:5228805-5230074	10.2
chr6:31742756-31743891	10.18
chr1:16870534-16871256	10.17
chr2:73052247-73053416	10.17
chr19:30614340-30616548	10.14
chr11:64013299-64015638	10.14
chr6:80815817-80817220	10.14
chr20:57606761-57608193	10.1
chrX:71526705-71527896	10.08
chr1:33004548-33006823	10.07
chr1:207223090-207224633	10.06
chr18:31801937-31803877	10.03
chrX:134654364-134656217	10.03
chr17:27037442-27038954	10.03
chr18:267773-269083	9.95
chr4:1339494-1341972	9.93
chr11:34378232-34379676	9.93
chr1:11121663-11122523	9.93
chr22:42346681-42347940	9.89
chr1:9885203-9886009	9.84
chr16:21536710-21538741	9.78
chr15:77223265-77225044	9.78
chr1:32135283-32136541	9.78
chr7:129591820-129592905	9.78
chr19:2164879-2165956	9.78
chr5:79286461-79287347	9.78
chr18:14174397-14175885	9.78
chr22:50218874-50220477	9.73
chr7:149535181-149536455	9.71
chr6:112407649-112409071	9.71
chr1:27190162-27192425	9.68
chr19:17162969-17164022	9.67
chr22:25048720-25050734	9.66
chr2:97302423-97304529	9.65
chr11:112096736-112098301	9.64
chr12:110278816-110280442	9.64
chr18:29597875-29600338	9.61
chr17:4735947-4738239	9.61
chr22:39926514-39927872	9.59
chr17:4709798-4710882	9.53
chr5:92919478-92921241	9.52
chr14:24549796-24551084	9.48
chr20:62588310-62589161	9.46
chr19:56037613-56040336	9.44
chr4:41362078-41363606	9.41
chr12:133656670-133657922	9.4
chr1:228193732-228195411	9.39
chr9:135935541-135936731	9.39
chr10:73499092-73500336	9.39
chr19:38535020-38536069	9.37
chr15:60688867-60690633	9.36
chr1:147141287-147143293	9.31
chr11:76493927-76496027	9.31
chr16:22200791-22202146	9.31
chr1:32644838-32646631	9.28
chr10:90750196-90751938	9.28
chrX:49028129-49029532	9.25
chr2:68384183-68385386	9.25
chr6:28047660-28049353	9.23
chrX:52963500-52965069	9.2
chr19:10662148-10663665	9.2
chr16:30959078-30961061	9.18
chr20:25967503-25968576	9.17
chr8:144451097-144452541	9.17
chr11:46258554-46260217	9.16
chr5:131836310-131837557	9.15
chr6:31831035-31832130	9.09
chr6:118971442-118973293	9.05
chr6:170588954-170590223	9.05
chr1:229078832-229080603	9.05
chr1:179711828-179713107	9.02
chr10:22624892-22626193	8.99
chr1:147735062-147736704	8.96
chr6:46097090-46098366	8.94
chr17:29232834-29234102	8.88
chr5:180528081-180529864	8.8
chr1:59368861-59370173	8.79
chr11:134094095-134095803	8.69
chr22:29195862-29197243	8.69
chr21:44140634-44142009	8.69
chr11:18812882-18814392	8.69
chr21:42783213-42784008	8.69
chr1:213224197-213225355	8.69
chr10:33294313-33295414	8.69
chr19:37853415-37854670	8.69
chr20:62477342-62478238	8.69
chr22:22088745-22090405	8.55
chr4:76555188-76556459	8.55
chr1:218519968-218521449	8.54
chr1:8482804-8485458	8.53
chr13:52767570-52769114	8.5
chr19:30622786-30623876	8.42
chr21:45552682-45554910	8.4
chr5:169260423-169261870	8.4
chr3:12704802-12706335	8.4
chr16:30886072-30887133	8.4
chr21:45758895-45759681	8.32
chr16:11835103-11837848	8.3
chr19:48417594-48418631	8.26
chr5:139135065-139136289	8.23
chr6:33421827-33422842	8.23
chr2:98611525-98613203	8.21
chr7:130352698-130354280	8.19
chr17:57969943-57971622	8.17
chr2:120516759-120518119	8.15
chr17:79380244-79381488	8.15
chr5:79550443-79552549	8.14
chr17:81008608-81010256	8.06
chr6:26123651-26125406	8.02
chr18:45934861-45937619	7.91
chr1:3662170-3664071	7.91
chr1:204256472-204257823	7.91
chr14:95785410-95786530	7.9
chr5:6725979-6727793	7.88
chr9:140114771-140118133	7.85
chr21:46714376-46715861	7.83
chr1:19577733-19579272	7.82
chrX:75367868-75369915	7.8
chr1:26632142-26633907	7.8
chr1:229760347-229762816	7.77
chr21:32902566-32904060	7.77
chr6:34033396-34035296	7.74
chr22:43115816-43117351	7.72
chr6:35330452-35331621	7.72
chr7:5459452-5461426	7.7
chr18:44676012-44677348	7.69
chr1:200707842-200709351	7.64
chr17:44235501-44236854	7.61
chr5:114879373-114881224	7.57
chrX:52925732-52927295	7.57
chr10:120839477-120841055	7.51
chr19:44102509-44104457	7.5
chr17:40925135-40926242	7.5
chr4:39528574-39530171	7.45
chr15:74371632-74373756	7.45
chr15:40392181-40393494	7.45
chr22:20066955-20069384	7.41
chr6:33290306-33291963	7.4
chr10:134144770-134146153	7.4
chr13:49106451-49107678	7.39
chr19:2772712-2774044	7.37
chr10:38871743-38872992	7.32
chr16:15528176-15529826	7.3
chr2:88926004-88927914	7.3
chr16:4421479-4423520	7.28
chr16:30758970-30760852	7.27
chr22:46465446-46468840	7.19
chr9:37753387-37754408	7.19
chr7:100769353-100770782	7.14
chr10:16858826-16860017	7.14
chr19:44575728-44577895	7.08
chr9:134377857-134380104	7.08
chrX:135066949-135068273	7.05
chr5:139554084-139555761	7
chr14:105939771-105941951	6.98
chr1:10733329-10735111	6.97
chr17:73256858-73258833	6.96
chr6:108615747-108617240	6.95
chr1:222987420-222988981	6.95
chr13:114107322-114108499	6.95
chrX:153663943-153666174	6.94
chr7:42927304-42929018	6.93
chr5:154316875-154318256	6.9
chr19:44438080-44440285	6.87
chr7:99155316-99156992	6.83
chr12:52344659-52346604	6.83
chr21:10856550-10857207	6.82
chr9:131590569-131592422	6.8
chr1:10753643-10755537	6.76
chr9:34456887-34458892	6.7
chr14:100037458-100039153	6.7
chr19:33571010-33573215	6.69
chr12:98986862-98988355	6.69
chr19:38691263-38692797	6.69
chr3:14472634-14474352	6.68
chr5:132386806-132388707	6.65
chr1:17865834-17867512	6.62
chr11:65686107-65687828	6.52
chr2:47629636-47631479	6.52
chr12:54393153-54394621	6.52
chr1:11862860-11864043	6.52
chr22:19466091-19467977	6.51
chr19:30163589-30165583	6.5
chr17:79372709-79374823	6.47
chr1:47183212-47185160	6.44
chr12:56881193-56882255	6.37
chr6:31794470-31798562	6.36
chr1:3526853-3530202	6.35
chrUn_gl000225:38247-42703	6.34
chr1:155828869-155830605	6.34
chr21:46739207-46740596	6.34
chrUn_gl000225:2550-8146	6.33
chr9:137219318-137220711	6.33
chrX:53111000-53113046	6.29
chr14:96670752-96672501	6.28
chr16:88873853-88876869	6.21
chr1:161368759-161370321	6.19
chr13:100740287-100741869	6.17
chr17:37775120-37776443	6.17
chr1:108741707-108743341	6.08
chr19:15441803-15444067	6.02
chr1:121137543-121139138	6
chr17:79632155-79634239	5.99
chr20:48788165-48789634	5.99
chrUn_gl000225:45325-52536	5.97
chr17:79518174-79519685	5.97
chrX:70711974-70712882	5.93
chr10:89419403-89420848	5.89
chr17:18217623-18219076	5.89
chr17:43567728-43568957	5.87
chr21:37938758-37939929	5.82
chr5:179125203-179126526	5.79
chr1:45096982-45098443	5.79
chr15:74906557-74909339	5.78
chr5:40678934-40680486	5.78
chr13:113967641-113969761	5.74
chr1:145382245-145383384	5.74
chrX:71288122-71289188	5.72
chr5:137774199-137776359	5.71
chr9:136202250-136204096	5.68
chr16:30107022-30108413	5.68
chr15:69706000-69707701	5.67
chr19:49652259-49654620	5.65
chr9:114287208-114288716	5.65
chr22:38667544-38669156	5.64
chr12:112818644-112820614	5.59
chr2:157197707-157199450	5.59
chr14:23585740-23587641	5.59
chr1:229689235-229691324	5.53
chr1:151137422-151139379	5.52
chr7:150777097-150778398	5.5
chr22:36727299-36729454	5.48
chr6:33238918-33240153	5.46
chr16:2205577-2206960	5.43
chr19:33684556-33686640	5.42
chr10:47050348-47051816	5.41
chr1:39491184-39493169	5.39
chr17:19118480-19119908	5.37
chr18:46457825-46459061	5.37
chr1:204048631-204050160	5.33
chr1:31537816-31539081	5.33
chrX:119378221-119379417	5.33
chrUn_gl000235:6-1029	5.24
chr10:38784664-38786171	5.24
chr10:77153857-77155446	5.21
chr21:46749307-46750829	5.21
chr1:150551018-150553255	5.15
chr3:4534692-4536211	5.15
chr1:160231345-160232654	5.1
chr19:3984734-3985997	5.1
chr18:48404838-48406392	5.07
chr15:75499155-75501417	5.03
chr5:43191621-43193249	4.98
chr12:122426965-122428544	4.98
chr22:39267421-39269149	4.98
chr16:1524190-1525733	4.98
chr22:39435976-39437735	4.93
chr14:92587326-92589068	4.89
chr5:141228483-141230077	4.8
chr1:17221773-17223861	4.78
chr19:4866652-4868311	4.78
chr19:33781585-33783073	4.78
chrY:13478916-13486983	4.77
chr19:41282797-41284988	4.74
chr22:42949384-42951177	4.71
chr16:4851596-4853274	4.68
chr19:36360076-36361446	4.66
chr15:43621406-43623138	4.61
chr21:10804612-10805794	4.6
chr1:145038687-145041278	4.59
chr5:180672335-180674386	4.59
chr12:122237272-122239515	4.58
chr12:50794346-50795509	4.58
chrUn_gl000216:75320-76421	4.55
chr21:43374357-43375606	4.55
chr15:65702416-65704207	4.52
chr10:42790481-42792408	4.51
chr19:35702518-35703502	4.5
chr7:121512351-121514466	4.48
chr2:232644795-232646763	4.48
chr22:38901415-38903155	4.47
chr15:69372813-69374779	4.47
chr15:85143528-85144868	4.45
chr5:16893333-16895224	4.45
chr5:179049490-179052489	4.43
chr8:86729500-86735711	4.35
chr15:57210130-57212272	4.35
chr5:137513951-137515624	4.31
chr16:316728-318321	4.29
chr16:19728828-19730074	4.23
chr8:38033206-38035017	4.19
chr1:234835254-234836566	4.18
chr7:44083468-44085567	4.13
chr19:35490178-35492684	4.11
chr7:150929146-150930881	4.09
chr20:51588403-51590460	4.07
chr17:73780197-73782005	4.06
chr2:89864687-89866095	4.04
chr5:175963073-175965340	4.04
chr1:228342411-228343998	4.03
chr5:124083739-124085374	4.03
chr6:31508592-31510741	4.01
chr1:11864973-11866661	4.01
chrUn_gl000225:10402-15020	4
chr19:44142849-44144684	3.99
chr18:105512-112651	3.98
chr13:45150505-45152792	3.98
chr7:57549802-57552961	3.97
chr21:35287398-35288927	3.94
chr21:30364328-30365678	3.86
chrX:56798826-56801195	3.85
